user,tweet,date,likes,geo,coordinates,place,user_loc,query
lexy4u2nv,RT @BetterNigerian: Please donate‼️‼️ A clean and clear campaign needs donations from it’s citizens. That’s how it’s done in other countrie…,2022-11-26 15:41:21+00:00,0,,,,"Lagos, Nigeria",#Obidatti023
BizPromax,RT @JaypeeGeneral: They said we only make noise on social media but we have shown them that Obidients are not bots! We are human beings! We…,2022-11-26 15:41:05+00:00,0,,,,"Lagos, Nigeria",#Obidatti023
AdekunleOderind,"RT @Chuks_Eric_: Another banger from @officialABAT 😂 
Do you love me ? 
Go and get your APV,APC 
AND YOU MUST VOTE LOLS 😂 
#PeterObi4Presid…",2022-11-26 15:40:13+00:00,0,,,,,#Obidatti023
TheRealOBeeKay,"Appreciation tweet to @JamiluSufi for his tireless work to see a better Nigeria. This man has been a true patriot par excellence. Your reward may/may not come on earth but I assure you, God watches you! #ObiDatti023",2022-11-26 15:39:47+00:00,0,,,,Street,#Obidatti023
akanbi232,RT @JaypeeGeneral: They said we only make noise on social media but we have shown them that Obidients are not bots! We are human beings! We…,2022-11-26 15:39:41+00:00,0,,,,,#Obidatti023
Abraham0806488,@GoziconC I pity u better go and get ur pcv so u can use to vote for him because come 2023 we will use only PVC to vote for #ObiDatti023 😂😂,2022-11-26 15:39:24+00:00,0,,,,,#Obidatti023
OkeySimonet,RT @JaypeeGeneral: They said we only make noise on social media but we have shown them that Obidients are not bots! We are human beings! We…,2022-11-26 15:37:39+00:00,0,,,,,#Obidatti023
excelength,"Allow OBIDIENTS use this same Stadium when it is our time ooo...

We want to check something even without forcing people to close their shops!
#EndSARS Surulere Peter Obi Okonkwo Okupe APC Tinubu @Gidi_Traffic @trafficbutter #ObiDatti023 #VotePeterObiForPresident2023 @adehdigital https://t.co/jw0fmDDDU1",2022-11-26 15:37:38+00:00,5,,,,"Lagos, Nigeria",#Obidatti023
bobnyaknno1,RT @JaypeeGeneral: They said we only make noise on social media but we have shown them that Obidients are not bots! We are human beings! We…,2022-11-26 15:37:21+00:00,0,,,,"Oko-Eko, Nigeria",#Obidatti023
Somiee_Japhet,RT @JaypeeGeneral: They said we only make noise on social media but we have shown them that Obidients are not bots! We are human beings! We…,2022-11-26 15:37:20+00:00,0,,,,,#Obidatti023
ogbebor_samson,RT @JaypeeGeneral: They said we only make noise on social media but we have shown them that Obidients are not bots! We are human beings! We…,2022-11-26 15:36:03+00:00,0,,,,,#Obidatti023
kezy_green,RT @JaypeeGeneral: They said we only make noise on social media but we have shown them that Obidients are not bots! We are human beings! We…,2022-11-26 15:35:39+00:00,0,,,,lagos/abuja nigeria,#Obidatti023
nelsmarcus22,RT @JaypeeGeneral: They said we only make noise on social media but we have shown them that Obidients are not bots! We are human beings! We…,2022-11-26 15:35:24+00:00,0,,,,"Edo, Nigeria",#Obidatti023
GEMINIPRINS,RT @JaypeeGeneral: They said we only make noise on social media but we have shown them that Obidients are not bots! We are human beings! We…,2022-11-26 15:34:19+00:00,0,,,,"WOODLAND HILLS, CA",#Obidatti023
